,virus_species_from_file,accession_with_version,subfamily,genus,subgenus,species,host,Sequence length,GC content,Melting temperature,GC skew,date,datetime,ZDNABERT intervals total length,ZDNABERT intervals number,ZHUNT intervals total length,ZHUNT intervals number
8206,SARS-CoV-2-10k-new,OD906075.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29884,37.97923456873089,77.76519474731066,0.034701967786176624,2020-12-10,2020-12-10,1716,15,99,18
8207,SARS-CoV-2-10k-new,OX898977.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29617,38.45047739560566,77.97845520305532,0.04243870313514568,2022-02-08,2022-02-08,1223,17,79,15
8208,SARS-CoV-2-10k-new,OP386669.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29624,37.87132055090468,77.72065678222611,0.038368022170703904,2022-08-23,2022-08-23,1200,6,99,18
8209,SARS-CoV-2-10k-new,OU012896.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29884,37.98467844902896,77.76805564882676,0.03373376431671657,2021-02-16,2021-02-16,1716,15,99,18
8210,SARS-CoV-2-10k-new,OP293896.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29743,37.8946306694012,77.72784755293026,0.03667816740742634,2022-07-22,2022-07-22,1766,15,99,18
8211,SARS-CoV-2-10k-new,OM360543.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29750,37.963025210084034,77.75536113758528,0.03644082370778877,2022-01-04,2022-01-04,1844,9,99,18
8212,SARS-CoV-2-10k-new,MZ905745.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29866,37.95632661263313,77.75852291100051,0.036432168668524285,2020-03-28,2020-03-28,1783,8,99,18
8213,SARS-CoV-2-10k-new,OX721229.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,37.91122013508518,77.73459078988753,0.034706149897384436,2022-04-14,2022-04-14,1426,9,99,18
8214,SARS-CoV-2-10k-new,OV004132.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29887,37.90522853882811,77.7368095679189,0.03557141978073978,2021-10-16,2021-10-16,1040,7,99,18
8215,SARS-CoV-2-10k-new,OM088652.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29819,37.960881672090444,77.75283754644414,0.034681085046497084,2021-12-22,2021-12-22,1972,9,99,18
8216,SARS-CoV-2-10k-new,OP342221.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29718,37.87939969042331,77.72307717106969,0.039658339437779064,2022-08-15,2022-08-15,1349,9,99,18
8217,SARS-CoV-2-10k-new,OP334219.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29720,37.907133243607,77.73449131701841,0.03666245810905802,2022-08-16,2022-08-16,1380,9,99,18
8218,SARS-CoV-2-10k-new,ON230441.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29785,37.96206144032231,77.75602874700189,0.03538040952446542,2022-01-26,2022-01-26,1700,8,99,18
8219,SARS-CoV-2-10k-new,ON277326.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29702,38.01549865229111,77.78139644192032,0.03129030910665939,2020-03-29,2020-03-29,1789,16,99,18
8220,SARS-CoV-2-10k-new,OY443567.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.90292063710482,77.72967345127495,0.03384789063181897,2021-11-15,2021-11-15,1297,14,99,18
8221,SARS-CoV-2-10k-new,OW787101.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,37.742355466413315,77.66109314040835,0.03525348564974204,2022-04-17,2022-04-17,671,12,84,12
8222,SARS-CoV-2-10k-new,OX628654.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29896,37.91002479631598,77.7314153115887,0.03377720090953882,2021-11-20,2021-11-20,506,5,99,18
8223,SARS-CoV-2-10k-new,OY699476.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29769,37.92540544377018,77.73487405416637,0.03747304343388598,2022-02-17,2022-02-17,1679,11,89,16
8224,SARS-CoV-2-10k-new,OM619000.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29787,37.942868678712024,77.74468098322927,0.035819799187353306,2022-01-25,2022-01-25,1593,11,99,18
8225,SARS-CoV-2-10k-new,OD953747.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29813,37.96308770039068,77.75679092253489,0.034892550012989305,2021-01-25,2021-01-25,1706,9,99,18
8226,SARS-CoV-2-10k-new,OY692241.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29815,37.97370456303171,77.75721983792073,0.03800633475530325,2021-12-26,2021-12-26,1771,13,99,18
8227,SARS-CoV-2-10k-new,OM099865.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29793,37.96911715340718,77.76008529747867,0.03567410132099705,2021-12-20,2021-12-20,1682,8,99,18
8228,SARS-CoV-2-10k-new,OP570032.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29719,37.89158450822706,77.72874097511567,0.03969995049218136,2022-09-17,2022-09-17,1306,7,99,18
8229,SARS-CoV-2-10k-new,OL811277.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29787,37.95144259869527,77.75213695989913,0.037441449935255514,2021-11-10,2021-11-10,1764,8,99,18
8230,SARS-CoV-2-10k-new,OM694488.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29750,37.963025210084034,77.75536113758528,0.03630773936331657,2022-01-27,2022-01-27,1844,9,99,18
8231,SARS-CoV-2-10k-new,OX609548.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29903,37.998237527114966,77.7690705092241,0.03536607984959954,2020-11-17,2020-11-17,1187,15,99,18
8232,SARS-CoV-2-10k-new,ON657294.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29726,37.9062100518065,77.73225743022942,0.03763417557687941,2022-05-18,2022-05-18,1692,9,99,18
8233,SARS-CoV-2-10k-new,OX890709.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29803,37.97878808349659,77.76029795547282,0.03689817585930041,2020,2020-01-01,1813,12,99,18
8234,SARS-CoV-2-10k-new,OQ083194.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29811,37.95243366542552,77.75173224763199,0.0374429591063674,2021-11-08,2021-11-08,1837,12,99,18
8235,SARS-CoV-2-10k-new,ON082445.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29775,37.96137699412259,77.75398034765544,0.03636897736073546,2022-02-22,2022-02-22,1700,8,99,18
8236,SARS-CoV-2-10k-new,MT509653.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29834,38.0069719112422,77.77692003458651,0.03349120668653032,2020-02-03,2020-02-03,1525,14,99,18
8237,SARS-CoV-2-10k-new,ON082549.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29773,37.95720955227891,77.75305927978741,0.03635752296297456,2022-01-30,2022-01-30,1700,8,99,18
8238,SARS-CoV-2-10k-new,OY494544.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.90665728548933,77.7375056602491,0.03541739652413859,2021-08-03,2021-08-03,1265,10,99,18
8239,SARS-CoV-2-10k-new,OX909598.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,37.835076126571074,77.70236063605245,0.03165808208712695,2022-04-23,2022-04-23,1249,10,99,18
8240,SARS-CoV-2-10k-new,MZ210368.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29876,37.95493353868819,77.75862232472639,0.03408661466915416,2021-04-09,2021-04-09,1609,14,99,18
8241,SARS-CoV-2-10k-new,OY451587.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29847,37.57634986562424,77.54902722849693,0.02486329034776294,2022-03-24,2022-03-24,1106,14,87,16
8242,SARS-CoV-2-10k-new,OY461335.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.93615441722346,77.75066346269529,0.033667043621892524,2021-11-21,2021-11-21,1103,9,99,18
8243,SARS-CoV-2-10k-new,OX995196.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,37.836823794256084,77.70649434378367,0.036141627409135305,2022-03-16,2022-03-16,1247,11,99,18
8244,SARS-CoV-2-10k-new,ON653637.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,37.835845896147404,77.70829590303845,0.03532714515928023,2022-05-17,2022-05-17,1379,6,99,18
8245,SARS-CoV-2-10k-new,OX838636.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,37.92138712351478,77.74125435241052,0.03544551890867701,2022-02-16,2022-02-16,1366,7,99,18
8246,SARS-CoV-2-10k-new,OX562219.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29903,37.97931636558995,77.76340779014168,0.03352384188211874,2020-11-05,2020-11-05,1011,11,99,18
8247,SARS-CoV-2-10k-new,OP780427.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29718,37.90295443838751,77.7325019135638,0.040186624978522906,2022-10-17,2022-10-17,1301,7,99,18
8248,SARS-CoV-2-10k-new,OX543193.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.95997851195273,77.75554407087884,0.03483455050601514,2021-06-24,2021-06-24,1265,10,99,18
8249,SARS-CoV-2-10k-new,OX773050.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29759,37.908496732026144,77.73713125122731,0.0363515806607308,2022-02-11,2022-02-11,1745,8,99,18
8250,SARS-CoV-2-10k-new,OY353894.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29897,38.454627133872414,77.98911130971027,0.015562322325114005,2021-09-23,2021-09-23,1073,11,91,17
8251,SARS-CoV-2-10k-new,OM099622.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29816,37.97290045613094,77.76179184566524,0.03683196289372011,2021-12-20,2021-12-20,1377,9,99,18
8252,SARS-CoV-2-10k-new,OX689015.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29876,38.10482880581618,77.82859623334912,0.0252208251099516,2022-01-12,2022-01-12,1274,12,79,15
8253,SARS-CoV-2-10k-new,OY324604.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29876,37.92835679800128,77.74328553942894,0.03284655398705403,2023-04-21,2023-04-21,1516,8,99,18
8254,SARS-CoV-2-10k-new,MW968279.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29882,37.9267639576918,77.74550748237942,0.03412616809731903,2021-03-25,2021-03-25,1493,8,99,18
8255,SARS-CoV-2-10k-new,OX527907.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,37.8612411559717,77.71313796657074,0.03800948955350086,2022-02-06,2022-02-06,1074,9,99,18
8256,SARS-CoV-2-10k-new,OM063550.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29813,37.976721564418206,77.76273613820115,0.034001492850679355,2021-11-30,2021-11-30,1467,17,99,18
8257,SARS-CoV-2-10k-new,OP181390.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29718,37.87939969042331,77.72327447244555,0.03961469158151962,2022-07-22,2022-07-22,1363,10,99,18
8258,SARS-CoV-2-10k-new,OP368808.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29718,37.896224510397744,77.72969241743147,0.039880839008619565,2022-08-22,2022-08-22,1349,9,99,18
8259,SARS-CoV-2-10k-new,OP930436.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,H.sapiens,29808,37.97026546296607,77.76292607957186,0.038912584527938505,2021-09-20,2021-09-20,1912,18,99,18
8260,SARS-CoV-2-10k-new,OP609210.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29718,37.869304798438655,77.71710472374298,0.039726582080573745,2022-09-24,2022-09-24,1349,9,99,18
8261,SARS-CoV-2-10k-new,OX852627.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,37.906125054597986,77.73228192408698,0.034671458440647215,2022-03-22,2022-03-22,1342,10,99,18
8262,SARS-CoV-2-10k-new,OQ242911.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29715,37.89331987211846,77.72772164720038,0.03959117517119383,2022-12-24,2022-12-24,1313,8,99,18
8263,SARS-CoV-2-10k-new,OY388529.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29881,38.00143879963002,77.77548465145469,0.025888481741006737,2021-12-13,2021-12-13,1421,14,99,18
8264,SARS-CoV-2-10k-new,OY656991.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29788,37.898339893890125,77.72512542099582,0.03612993334261231,2022-01-28,2022-01-28,1657,13,99,18
8265,SARS-CoV-2-10k-new,ON251675.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29559,37.856949519556096,77.71147813666556,0.03696056833737902,2022-04-03,2022-04-03,1712,11,99,18
8266,SARS-CoV-2-10k-new,OP462735.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29688,37.9153467682146,77.7360216048076,0.03711213926948525,2022-08-31,2022-08-31,1380,9,99,18
8267,SARS-CoV-2-10k-new,OY000414.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29870,38.3845746090644,77.9458741887126,0.007311457079443334,2021-12-30,2021-12-30,359,5,54,7
8268,SARS-CoV-2-10k-new,OM924539.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29828,37.958088851634535,77.75202404225132,0.03411468950395694,2022-02-21,2022-02-21,1707,11,99,18
8269,SARS-CoV-2-10k-new,OX936986.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29903,37.966658840103314,77.75999228755904,0.033539459369390304,2021-10-07,2021-10-07,951,7,99,18
8270,SARS-CoV-2-10k-new,OM199126.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29799,37.97234713739177,77.75920531541794,0.03568414611024244,2021-12-23,2021-12-23,1703,8,99,18
8271,SARS-CoV-2-10k-new,OW122012.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,37.82168186423506,77.69926639216271,0.03217308210471586,2022-02-07,2022-02-07,1247,11,99,18
8272,SARS-CoV-2-10k-new,OL561849.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29817,37.95150417547037,77.75042414793205,0.036151251080055354,2021-10-26,2021-10-26,1780,7,99,18
8273,SARS-CoV-2-10k-new,OL974874.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29769,37.955591387013335,77.75242987943994,0.035443234841728226,2021-11-19,2021-11-19,2050,9,99,18
8274,SARS-CoV-2-10k-new,OW097126.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29873,37.93421142428171,77.74311838115807,0.035567278828466116,2021-12-18,2021-12-18,951,6,99,18
8275,SARS-CoV-2-10k-new,OX758603.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29844,37.88734287826847,77.72600725709799,0.03549085547157006,2022-06-30,2022-06-30,1257,7,99,18
8276,SARS-CoV-2-10k-new,OQ894951.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29675,37.916483813253215,77.73732101722129,0.03666526502556,2022-04,2022-04-01,1391,8,99,18
8277,SARS-CoV-2-10k-new,OP230895.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29764,37.903225806451616,77.73084016438281,0.03628880989683193,2022-07-25,2022-07-25,1528,10,99,18
8278,SARS-CoV-2-10k-new,MZ284117.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29857,37.92810257456722,77.75471134200819,0.037774622788497775,2021-04-24,2021-04-24,1760,11,99,18
8279,SARS-CoV-2-10k-new,OL865861.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29769,37.9488729886795,77.75028031408561,0.035654291187348,2021-11-27,2021-11-27,2029,7,99,18
8280,SARS-CoV-2-10k-new,MW155008.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29798,37.9911781541466,77.7701814079677,0.03424508910172222,2020-07-01,2020-07-01,1919,15,99,18
8281,SARS-CoV-2-10k-new,ON938649.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29718,37.88949458240797,77.72708784254269,0.03954142128836357,2022-06-17,2022-06-17,1349,9,99,18
8282,SARS-CoV-2-10k-new,OQ263723.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29630,37.873776577792775,77.72087578903529,0.03876971258016937,2022-12-31,2022-12-31,1289,7,99,18
8283,SARS-CoV-2-10k-new,OX705574.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29864,37.95591047881086,77.74962487357976,0.03558840967811444,2022-02-21,2022-02-21,1563,13,99,18
8284,SARS-CoV-2-10k-new,MW006579.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29816,37.99637778374028,77.77160666121478,0.037377422128418894,2020-06-18,2020-06-18,1849,14,99,18
8285,SARS-CoV-2-10k-new,OX694626.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29883,37.973961479095365,77.76290065555179,0.033929244426915924,2020,2020-01-01,1714,15,99,18
8286,SARS-CoV-2-10k-new,OP123481.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29788,37.88565481585927,77.72469252809884,0.03556251981079945,2022-07-01,2022-07-01,1677,10,99,18
8287,SARS-CoV-2-10k-new,OX486871.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,38.0042823641369,77.77926476927365,0.029745286451546057,2021-07-09,2021-07-09,1163,8,99,18
8288,SARS-CoV-2-10k-new,OA975348.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29903,37.995298858294156,77.76966611615154,0.0335808723368758,2020-06-23,2020-06-23,981,7,99,18
8289,SARS-CoV-2-10k-new,OP579756.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29715,37.90341578327444,77.73586154109069,0.040723443212531914,2022-09-18,2022-09-18,1277,10,99,18
8290,SARS-CoV-2-10k-new,OM877882.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29795,37.95985499462943,77.7523066833262,0.03611483768624531,2022-02-14,2022-02-14,2050,9,99,18
8291,SARS-CoV-2-10k-new,OX686588.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29894,38.18440599564115,77.86085902733151,0.032230572570202516,2022-10-19,2022-10-19,569,6,99,18
8292,SARS-CoV-2-10k-new,OL579768.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29827,37.97901230428806,77.76220988213134,0.034315042029227125,2021-03-22,2021-03-22,1106,8,99,18
8293,SARS-CoV-2-10k-new,OY702443.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29769,37.938012208694474,77.74120357650372,0.0351282986223147,2022-02-16,2022-02-16,1826,9,99,18
8294,SARS-CoV-2-10k-new,OP149061.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29805,37.879550411004864,77.71977870629894,0.03908063941987763,2022-07-25,2022-07-25,1551,9,99,18
8295,SARS-CoV-2-10k-new,OK279337.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29677,37.96205815951747,77.75810761592282,0.0369656485517758,2021-09-05,2021-09-05,1384,8,99,18
8296,SARS-CoV-2-10k-new,OP890175.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29712,37.88704900376952,77.72408292428742,0.03942000460316757,2022-11-12,2022-11-12,1538,9,99,18
8297,SARS-CoV-2-10k-new,OX083364.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29873,37.95405525694135,77.75496620549677,0.03399694209679991,2022-01-09,2022-01-09,954,6,99,18
8298,SARS-CoV-2-10k-new,OR153918.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29697,37.878787878787875,77.71932021599383,0.03684860113921199,2022-06-26,2022-06-26,1275,7,99,18
8299,SARS-CoV-2-10k-new,OM293002.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29752,37.96383436407636,77.75514226805296,0.03554853123240778,2021-12-22,2021-12-22,1523,16,99,18
8300,SARS-CoV-2-10k-new,OX673057.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,37.88903468927694,77.7256936358205,0.035692077950721615,2022-04-27,2022-04-27,1424,10,99,18
8301,SARS-CoV-2-10k-new,MZ069189.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29695,37.989560532076105,77.77225165304651,0.03482688159737734,2021-04-06,2021-04-06,1607,11,99,18
8302,SARS-CoV-2-10k-new,OW111169.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29873,37.941848178068646,77.7471037194548,0.03510092653883721,2021-12-31,2021-12-31,951,6,99,18
8303,SARS-CoV-2-10k-new,OX810887.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29896,37.936041235616536,77.75055785832342,0.027438253571724844,2021-12-09,2021-12-09,600,8,91,17
8304,SARS-CoV-2-10k-new,MW904371.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29822,37.98537992086379,77.76322660258973,0.03614639791171931,2021-03-17,2021-03-17,1616,11,111,21
8305,SARS-CoV-2-10k-new,OY430939.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29890,37.935077551840806,77.7485113664361,0.03530296658311525,2021-08-16,2021-08-16,1265,10,99,18
8306,SARS-CoV-2-10k-new,OR325695.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29669,37.876375952582556,77.72202892911412,0.03696937292887256,2022-06,2022-06-01,1520,14,99,18
8307,SARS-CoV-2-10k-new,OX481118.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29850,37.85592352338682,77.71249034418975,0.03569600927300084,2022-01-23,2022-01-23,1074,9,99,18
8308,SARS-CoV-2-10k-new,MZ224475.1,Orthocoronavirinae,Betacoronavirus,Sarbecovirus,Severe acute respiratory syndrome-related coronavirus,Homo sapiens,29784,37.97732395787774,77.76297706686154,0.03674910551267653,2021-04-23,2021-04-23,1737,8,99,18
