,virus_species_from_file,accession_with_version,subfamily,genus,subgenus,species,host,Sequence length,GC content,Melting temperature,GC skew,date,datetime,ZDNABERT intervals total length,ZDNABERT intervals number,ZHUNT intervals total length,ZHUNT intervals number
4267,Middle_East_respiratory_syndrome-related_coronavirus,MH432120.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,,Homo sapiens,30119,41.103622298217076,79.11435797016628,0.018863830207795196,28-Feb-2017,2017-02-28,2113,20,264,27
4268,Middle_East_respiratory_syndrome-related_coronavirus,MN481976.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,,Homo sapiens,29918,41.19259308777325,79.15378100455257,0.018949082112699685,Apr-2014,2014-04-01,3119,28,324,33
4269,Middle_East_respiratory_syndrome-related_coronavirus,KM027259.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,,Homo sapiens,29918,41.19593555718965,79.15431811460894,0.0185578325542394,14-Apr-2014,2014-04-14,2891,25,324,33
4270,Middle_East_respiratory_syndrome-related_coronavirus,MN654976.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,,Camelus dromedarius,30111,41.14775331274285,79.1284550705077,0.01793265131474239,17-DEC-2020,2020-12-17,2399,23,324,33
4271,Middle_East_respiratory_syndrome-related_coronavirus,KJ156910.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,,Homo sapiens,30055,41.21052806708148,79.15999303480032,0.019051955731631886,05-Aug-2013,2013-08-05,2305,17,324,33
4272,Middle_East_respiratory_syndrome-related_coronavirus,KT368855.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,,camel,30115,41.14228789639714,79.13108589958614,0.01818097195773932,Sep-2014,2014-09-01,2654,30,324,33
4273,Middle_East_respiratory_syndrome-related_coronavirus,OK094454.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,,,30112,41.0057127673708,79.0667867089748,0.01911745307967811,02-SEP-2022,2022-09-02,2057,13,312,32
4274,Middle_East_respiratory_syndrome-related_coronavirus,KT026454.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,,Homo sapiens,30123,41.13800086312784,79.12532188713504,0.018357701618820565,01-Mar-2015,2015-03-01,2169,16,324,33
4275,Middle_East_respiratory_syndrome-related_coronavirus,MN654971.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,,Camelus dromedarius,30112,41.119819341126465,79.11558404040903,0.019286484102883958,Dec-2015,2015-12-01,2399,23,324,33
4276,Middle_East_respiratory_syndrome-related_coronavirus,MF598618.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,,Camelus dromedarius,30123,41.13136141818544,79.12368620005759,0.01807462891476641,Mar-2015,2015-03-01,2403,23,324,33
4277,Middle_East_respiratory_syndrome-related_coronavirus,KT368837.1,Orthocoronavirinae,Betacoronavirus,Merbecovirus,,camel,30117,41.12295381346084,79.11855197975422,0.01797376875928662,Dec-2014,2014-12-01,2408,24,324,33
4278,Coronavirus_HKU15,OR122653.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25425,43.07571288102262,79.99974781313608,-0.06543213846137712,04-Oct-2021,2021-10-04,2666,8,170,17
4279,Coronavirus_HKU15,KJ584357.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25422,43.21847218944222,80.06613050231152,-0.06427038531984533,07-Mar-2014,2014-03-07,3001,13,188,19
4280,Coronavirus_HKU15,MF280390.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,swine,25402,43.16195575151563,80.03094022265344,-0.069947995683864,2016,2016-01-01,2114,14,148,15
4281,Coronavirus_HKU15,KJ584359.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25422,43.2263393910786,80.0717843423106,-0.06460330241797041,21-Feb-2014,2014-02-21,2870,14,148,15
4282,Coronavirus_HKU15,KT266822.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25404,43.28058573453,80.08623408892805,-0.06931881781925431,2012,2012-01-01,2900,16,130,13
4283,Coronavirus_HKU15,KU981060.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,,25420,43.115656963021245,80.01528620875143,-0.06336898599304783,15-Apr-2015,2015-04-15,3016,28,140,14
4284,Coronavirus_HKU15,OM047182.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25381,43.055829163547536,79.99011992589755,-0.0697077749480142,02-Apr-2021,2021-04-02,2231,14,148,15
4285,Coronavirus_HKU15,MZ388474.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,porcine,25398,43.15022642252412,80.02700032740228,-0.07061978159854349,03-Apr-2018,2018-04-03,2972,14,130,13
4286,Coronavirus_HKU15,MF095123.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Sus scrofa,25399,43.15524233237529,80.02457645983878,-0.06670497905512407,15-Feb-2017,2017-02-15,2743,19,148,15
4287,Coronavirus_HKU15,LC216914.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,,Sus scrofa domesticus,25422,43.12799937062387,80.01659808684417,-0.06534693946307184,2014-02-13,2014-02-13,2932,8,178,18
4288,Coronavirus_HKU15,MZ802955.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,swine,25403,43.1208912333189,80.01332842271444,-0.0680246627126643,2020-09,2020-09-01,2816,17,148,15
4289,Coronavirus_HKU15,KJ769231.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,swine,25433,43.20371171312861,80.05884999582958,-0.06447253382396946,01-Mar-2014,2014-03-01,2563,15,148,15
4290,Coronavirus_HKU15,LC260043.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Sus scrofa domesticus,25362,43.222143364088005,80.07075733268385,-0.065109295245547,2014-08,2014-08-01,2389,15,148,15
4291,Coronavirus_HKU15,MZ802775.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Sus scrofa,25406,43.02920569944108,79.97658489826637,-0.06452510296666121,Jan-2016,2016-01-01,2390,25,134,13
4292,Coronavirus_HKU15,OP792038.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Sus scrofa,25424,43.077407174323476,80.00826190606188,-0.06524819075620042,Dec-2020,2020-12-01,2657,11,158,16
4293,Coronavirus_HKU15,KR265851.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25394,43.218870599354176,80.06297832053127,-0.06694600345104167,13-May-2014,2014-05-13,2080,18,148,15
4294,Coronavirus_HKU15,MW685623.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Homo sapiens,25447,43.06767271869842,79.99847331995016,-0.06337755179078786,2015-03-16,2015-03-16,2745,14,166,17
4295,Coronavirus_HKU15,KJ584356.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25422,43.20273778616946,80.05866755925507,-0.06415012514281634,20-Feb-2014,2014-02-20,2676,12,148,15
4296,Coronavirus_HKU15,NC_039208.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25425,43.19540591567023,80.05842631046266,-0.0638403348013387,2010,2010-01-01,2941,13,148,15
4297,Coronavirus_HKU15,JQ065043.2,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25425,43.19540591567023,80.05842631046266,-0.0638403348013387,2010,2010-01-01,2941,13,148,15
4298,Coronavirus_HKU15,KJ569769.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25422,43.24207379435135,80.07554529963772,-0.064576695702788,13-Feb-2014,2014-02-13,2857,13,148,15
4299,Coronavirus_HKU15,OK649355.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,piglet,25443,43.029516959478045,79.9878722135461,-0.06445183670023728,17-Dec-2017,2017-12-17,3123,17,150,15
4300,Coronavirus_HKU15,MN520198.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,,25413,43.194428048636524,80.04960331898212,-0.06374581182526547,2019,2019-01-01,2667,17,148,15
4301,Coronavirus_HKU15,KR265847.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25394,43.23856028983224,80.0721981490039,-0.06750787066308862,06-Mar-2014,2014-03-06,2324,17,148,15
4302,Coronavirus_HKU15,MG832584.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25419,43.129155356229596,80.0240728230047,-0.06425461401172393,Jul-2016,2016-07-01,2758,9,148,15
4303,Coronavirus_HKU15,KY293678.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,piglet,25438,43.13232172340593,80.02866261391438,-0.06489828226860908,23-May-2016,2016-05-23,2480,17,160,16
4304,Coronavirus_HKU15,OM777140.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Pig,25392,43.05293005671078,79.9947186223232,-0.06573918423488856,2021,2021-01-01,1645,11,148,15
4305,Coronavirus_HKU15,KJ584358.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25422,43.20273778616946,80.05682259653605,-0.06392606788152533,18-Feb-2014,2014-02-18,2857,13,148,15
4306,Coronavirus_HKU15,KU051649.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25405,43.02696319622122,79.97592980995813,-0.06492746104704814,30-Jun-2015,2015-06-30,2262,35,134,13
4307,Coronavirus_HKU15,KX834352.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25406,43.11973549555223,80.01501460029289,-0.06531839770494907,08-Dec-2015,2015-12-08,2176,13,162,16
4308,Coronavirus_HKU15,MN520206.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,,25419,43.148825681576774,80.01928519065308,-0.06493309009874514,Mar-2019,2019-03-01,2986,20,148,15
4309,Coronavirus_HKU15,KY364365.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25422,43.19093698371489,80.05139528452042,-0.06416897992288666,Jul-2014,2014-07-01,2886,14,148,15
4310,Coronavirus_HKU15,KR265858.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25394,43.210994723162955,80.05815387572898,-0.067141998564404,06-May-2014,2014-05-06,2146,16,148,15
4311,Coronavirus_HKU15,MZ772936.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25416,43.17752596789424,80.04041955202058,-0.0652988882051075,2016,2016-01-01,3714,11,182,18
4312,Coronavirus_HKU15,MW196362.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,swine,25447,43.164223680591036,80.04425929843734,-0.06374019970649943,2019,2019-01-01,2886,14,148,15
4313,Coronavirus_HKU15,KR265865.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25394,43.203118846971726,80.05593178247818,-0.06703393124940041,05-Jun-2014,2014-06-05,2235,14,148,15
4314,Coronavirus_HKU15,MN520193.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,,25406,43.15122412028655,80.02316937279664,-0.06706981072956787,2018,2018-01-01,2523,15,130,13
4315,Coronavirus_HKU15,KY363867.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,swine,25396,43.109151047409036,80.0083566968658,-0.06945891654582759,18-Mar-2016,2016-03-18,2301,19,158,16
4316,Coronavirus_HKU15,OK546242.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25430,43.02791977978765,79.97381808341856,-0.06706863085840517,2020,2020-01-01,3226,11,130,13
4317,Coronavirus_HKU15,KR265850.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25394,43.25037410411908,80.07818673800006,-0.06790497982534564,02-Apr-2014,2014-04-02,2059,16,148,15
4318,Coronavirus_HKU15,KR131621.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25438,43.08121707681421,79.99823556834195,-0.06615593741273891,Mar-2015,2015-03-01,3077,19,178,18
4319,Coronavirus_HKU15,KX834351.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,piglet,25406,43.123671573644025,80.01664148383162,-0.06519091343843257,10-Oct-2015,2015-10-10,2289,16,162,16
4320,Coronavirus_HKU15,KR265852.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25394,43.222808537449794,80.06463986635549,-0.0674021890659526,21-Apr-2014,2014-04-21,2255,15,148,15
4321,Coronavirus_HKU15,MN520192.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,,25419,43.10161690074354,80.007236721852,-0.06345584461895647,Aug-2018,2018-08-01,2854,19,140,14
4322,Coronavirus_HKU15,MF431743.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25414,43.21633745179822,80.05825162625183,-0.06524459254405256,2014,2014-01-01,3479,12,182,18
4323,Coronavirus_HKU15,KR265861.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25404,43.23111443530292,80.07581061795116,-0.06749518186792944,05-Feb-2014,2014-02-05,2041,14,148,15
4324,Coronavirus_HKU15,LC260045.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Sus scrofa domesticus,25359,43.16021925154778,80.04126993574346,-0.06425804102161023,2016-09,2016-09-01,2460,19,202,20
4325,Coronavirus_HKU15,MN520208.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,,25407,43.184949029794936,80.05349527499448,-0.0680739929450859,Jul-2018,2018-07-01,3185,14,148,15
4326,Coronavirus_HKU15,OP566509.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,swine,25418,43.21347076874656,80.0588572196504,-0.06646931065087916,2016,2016-01-01,3876,11,182,18
4327,Coronavirus_HKU15,LC260044.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Sus scrofa domesticus,25362,43.26157243119628,80.08508287632878,-0.06555460725949873,2014-12,2014-12-01,2420,16,148,15
4328,Coronavirus_HKU15,MH118331.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25408,43.13208438287154,80.03018463337008,-0.06556865254804434,31-DEC-2020,2020-12-31,2422,18,152,15
4329,Coronavirus_HKU15,KX118627.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25405,43.02302696319622,79.97649215580617,-0.06577850255409853,20-Jan-2016,2016-01-20,2280,34,134,13
4330,Coronavirus_HKU15,MK625640.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,swine,25447,43.081699217982475,80.00575565974225,-0.0648855150208356,2018-10,2018-10-01,2618,19,148,15
4331,Coronavirus_HKU15,MK330604.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,porcine,25402,43.1265254704354,80.01316911372936,-0.0671774279747474,Feb-2017,2017-02-01,3477,15,130,13
4332,Coronavirus_HKU15,MN520197.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,,25404,43.119193827743665,80.01822551149826,-0.06640097190238603,Apr-2018,2018-04-01,2951,16,130,13
4333,Coronavirus_HKU15,MZ388469.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,porcine,25393,43.09455361713858,80.00626773343015,-0.06620603071961956,19-Dec-2016,2016-12-19,2437,14,152,15
4334,Coronavirus_HKU15,KY065120.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,porcine,25413,43.138798158277915,80.0225373577133,-0.06623490998385173,2016,2016-01-01,3277,14,148,15
4335,Coronavirus_HKU15,MT260150.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,swine,25453,43.051899579617334,79.9939104336562,-0.06594762757812365,2018-06-05,2018-06-05,2666,8,170,17
4336,Coronavirus_HKU15,MW685622.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Homo sapiens,25444,43.10249960698003,80.01042684013368,-0.06591724577248918,2014-12-15,2014-12-15,3034,22,148,15
4337,Coronavirus_HKU15,KU981061.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,,25420,43.107789142407555,80.01014209776457,-0.06356988354881139,18-Jul-2015,2015-07-18,2804,22,140,14
4338,Coronavirus_HKU15,MN200481.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,,swine,25410,43.116883116883116,80.01428684425713,-0.06453037261761153,2018,2018-01-01,2951,16,130,13
4339,Coronavirus_HKU15,KY513724.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25413,43.159013103529695,80.02635742351544,-0.06690475507609263,2014,2014-01-01,3965,12,192,19
4340,Coronavirus_HKU15,MH715491.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,swine,25419,43.148825681576774,80.02227295125994,-0.06663620263551345,2016,2016-01-01,2559,9,178,18
4341,Coronavirus_HKU15,KR265853.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25394,43.230684413641015,80.06944398254495,-0.06755960825500867,14-Oct-2013,2013-10-14,2017,14,130,13
4342,Coronavirus_HKU15,MK625641.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,swine,25446,43.13841075218109,80.03069238221502,-0.06485697430306306,2018-10,2018-10-01,3022,13,148,15
4343,Coronavirus_HKU15,MN781985.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Sus scrofa,25420,43.15785332074284,80.0303226983267,-0.06390626178606412,22-SEP-2020,2020-09-22,2822,20,148,15
4344,Coronavirus_HKU15,OQ473581.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Sus scrofa,25435,43.0273245527816,79.97527430905211,-0.06402409462811694,2022,2022-01-01,2994,25,140,14
4345,Coronavirus_HKU15,OR269935.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,swine,25402,43.03598141878592,79.97486435272538,-0.0659968315907298,15-May-2023,2023-05-15,2930,16,160,16
4346,Coronavirus_HKU15,MZ802777.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Sus scrofa,25406,43.17877666692907,80.04505935964073,-0.06401180093487611,May-2016,2016-05-01,2642,16,104,10
4347,Coronavirus_HKU15,KP757891.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25420,43.237608182533435,80.07336085875619,-0.06610484834064326,26-Dec-2014,2014-12-26,3469,12,148,15
4348,Coronavirus_HKU15,ON382562.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25418,43.05610197497836,79.99109357031057,-0.06823271712892139,10-Jun-2021,2021-06-10,3439,14,170,17
4349,Coronavirus_HKU15,MG242062.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Sus scrofa,25414,43.19272841740773,80.04426422071532,-0.0644947870648438,2017,2017-01-01,3714,12,182,18
4350,Coronavirus_HKU15,KX361343.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25406,43.19452097929623,80.05182983568551,-0.06442041784132359,Feb-2013,2013-02-01,3158,30,104,10
4351,Coronavirus_HKU15,MH118333.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25408,43.13208438287154,80.03018463337008,-0.06556865254804434,31-DEC-2020,2020-12-31,2422,18,152,15
4352,Coronavirus_HKU15,KP757892.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25420,43.233674272226594,80.06894843001851,-0.066398851198184,20-Dec-2014,2014-12-20,3290,10,148,15
4353,Coronavirus_HKU15,KT021234.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,porcine,25419,43.223572917896064,80.05856910124533,-0.06540876183863868,20-Mar-2015,2015-03-20,2738,12,178,18
4354,Coronavirus_HKU15,LC260038.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Sus scrofa domesticus,25362,43.21031464395552,80.06306910659521,-0.0641074939379399,2014-05,2014-05-01,2417,17,148,15
4355,Coronavirus_HKU15,MN520194.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,,25420,43.107789142407555,80.00498204026673,-0.06290879541113115,Oct-2018,2018-10-01,2565,16,140,14
4356,Coronavirus_HKU15,MK993519.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,porcine,25380,43.01418439716312,79.96233507843812,-0.06620553752970094,Jan-2019,2019-01-01,2574,16,130,13
4357,Coronavirus_HKU15,MH025764.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,swine,25438,43.098635845422024,80.01136155143371,-0.0648855150208356,2016,2016-01-01,2618,19,148,15
4358,Coronavirus_HKU15,MN520207.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,,25406,43.17654005117103,80.04965500932906,-0.06765756713227296,Oct-2018,2018-10-01,3274,18,148,15
4359,Coronavirus_HKU15,MZ802774.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Sus scrofa,25406,43.08431079272613,80.00459612221238,-0.06636059277365071,Sep-2016,2016-09-01,2174,19,160,16
4360,Coronavirus_HKU15,MH118332.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25404,43.0247205164541,79.97337088015524,-0.06493066684839364,31-DEC-2020,2020-12-31,2264,34,134,13
4361,Coronavirus_HKU15,ON402372.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25689,42.65638989450738,79.86281861869548,-0.06546629049959929,11-Jan-2020,2020-01-11,2666,8,170,17
4362,Coronavirus_HKU15,MN249445.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Sus scrofa,25424,43.17180616740088,80.0349767553468,-0.06617024492496547,11-Dec-2017,2017-12-11,3554,13,182,18
4363,Coronavirus_HKU15,KJ601777.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,swine,25408,43.2023931354798,80.06132716773237,-0.06774967968229062,08-Jan-2014,2014-01-08,2792,15,216,21
4364,Coronavirus_HKU15,LC260041.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Sus scrofa domesticus,25362,43.23002917750966,80.07186773753648,-0.06439199358880972,2014-05,2014-05-01,2417,17,148,15
4365,Coronavirus_HKU15,KU981059.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,piglet,25420,43.115656963021245,80.01528620875143,-0.06336898599304783,16-Feb-2015,2015-02-16,3016,28,140,14
4366,Coronavirus_HKU15,MN173779.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,,25406,43.21026529166338,80.05286545801096,-0.06934532967570502,2018,2018-01-01,2969,13,130,13
4367,Coronavirus_HKU15,OQ736716.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,swine,25355,43.13547623742851,80.01904870152146,-0.06530015851091137,2022,2022-01-01,1596,10,158,16
4368,Coronavirus_HKU15,MW854634.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25418,43.18986544968133,80.04902436947452,-0.06528843262086441,Jun-2015,2015-06-01,2655,26,148,15
4369,Coronavirus_HKU15,LC216915.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,,Sus scrofa domesticus,25406,43.15909627647013,80.0347728398171,-0.07161076925214516,2014-02-13,2014-02-13,2430,13,130,13
4370,Coronavirus_HKU15,KX022604.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25382,43.14868804664723,80.03067449936339,-0.06614521216099456,27-Nov-2015,2015-11-27,2082,17,148,15
4371,Coronavirus_HKU15,KJ584355.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25422,43.23027299189678,80.07164780015694,-0.0642850033992565,12-Feb-2014,2014-02-12,2935,13,148,15
4372,Coronavirus_HKU15,OQ551110.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25458,42.94917118391076,79.94311847886917,-0.06620751696600399,27-Feb-2018,2018-02-27,2873,15,160,16
4373,Coronavirus_HKU15,KJ462462.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25422,43.19880418535127,80.0542639211476,-0.06464704944067447,31-Jan-2014,2014-01-31,2913,12,148,15
4374,Coronavirus_HKU15,MT260149.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,swine,25520,42.93887147335423,79.95650733509882,-0.06569001965789661,2018-05-25,2018-05-25,2666,8,170,17
4375,Coronavirus_HKU15,KU981062.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,,25420,43.103855232100706,80.00840919869302,-0.0635068911185306,30-Dec-2015,2015-12-30,2804,22,140,14
4376,Coronavirus_HKU15,MN173780.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,,25406,43.18664882311265,80.04286484684877,-0.07007553658433673,2018,2018-01-01,2969,13,130,13
4377,Coronavirus_HKU15,LC260039.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Sus scrofa domesticus,25362,43.24185789764214,80.07735627341327,-0.06555738423725097,2014-05,2014-05-01,2473,16,148,15
4378,Coronavirus_HKU15,MF642323.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,Tibetan pig,25420,43.36349331235248,80.1252906490198,-0.0638668236258546,Aug-2016,2016-08-01,4077,39,166,17
4379,Coronavirus_HKU15,KU984334.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25403,43.038223831830884,79.98116888446901,-0.06718702645619155,Nov-2015,2015-11-01,2047,23,134,13
4380,Coronavirus_HKU15,OQ718500.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25422,42.98245614035088,79.95907498596551,-0.06399103430909356,2022,2022-01-01,2905,19,148,15
4381,Coronavirus_HKU15,MN173781.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,,25408,43.1534616444287,80.02043630302046,-0.06850032949713204,2018,2018-01-01,2677,15,140,14
4382,Coronavirus_HKU15,KX361345.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25406,43.08037471463434,80.0030415259215,-0.06650877620356789,Dec-2015,2015-12-01,2174,19,160,16
4383,Coronavirus_HKU15,KR265862.1,Orthocoronavirinae,Deltacoronavirus,Buldecovirus,Coronavirus HKU15,pig,25394,43.24590422180214,80.07489095971192,-0.06778633658761912,26-Mar-2014,2014-03-26,2067,18,148,15
